loyalty_number,loyalty_card,education,gender,total_flights_lifetime,total_distance_km,total_points_earned,total_points_used,avg_salary,total_activity_periods
813567,Star,High School Or Below,Male,44,61498,61498.0,1152,78318.0,24
385747,Nova,Bachelor,Female,0,0,0.0,0,87799.0,24
837733,Star,High School Or Below,Male,39,55348,55348.0,466,53194.0,24
940874,Aurora,College,Male,0,0,0.0,0,73262.0,24
666608,Nova,Bachelor,Female,36,44272,44272.0,910,47774.0,24
373554,Star,Bachelor,Female,7,9527,9527.0,0,100606.0,24
979644,Star,Bachelor,Male,43,63693,63693.0,1132,68916.0,24
604470,Star,College,Female,55,95279,95279.0,789,73262.0,24
348448,Aurora,Bachelor,Male,49,74758,74758.0,1467,46831.0,24
853957,Star,Bachelor,Male,36,64972,64972.0,455,77689.0,24
602685,Nova,Bachelor,Male,43,66558,66558.0,1219,60690.0,24
468534,Star,Bachelor,Female,0,0,0.0,0,60971.0,24
602222,Nova,High School Or Below,Female,24,33787,33787.0,648,67969.0,24
698546,Star,College,Female,21,30693,30693.0,430,73262.0,24
878518,Aurora,Bachelor,Female,2,3016,3016.0,0,58025.0,24
950437,Aurora,Doctor,Male,48,68708,68708.0,1713,237790.0,24
161766,Star,Bachelor,Female,35,51060,51060.0,834,69098.0,24
638618,Star,Bachelor,Male,35,51470,51470.0,0,76590.0,24
396471,Aurora,Bachelor,Male,41,55903,55903.0,986,64913.0,24
587284,Aurora,College,Male,13,27543,27543.0,341,73262.0,24
968034,Aurora,College,Female,63,83438,83438.0,1046,73262.0,24
152338,Nova,College,Male,43,60294,60294.0,1036,73262.0,24
325498,Star,College,Female,37,50506,50506.0,517,73262.0,24
686232,Aurora,Bachelor,Male,30,48683,48683.0,1074,49610.0,24
583005,Star,College,Male,42,62340,62340.0,1055,73262.0,24
833322,Nova,College,Female,36,55326,55326.0,604,73262.0,24
671639,Nova,Bachelor,Male,47,72336,72336.0,696,98651.0,24
208256,Nova,College,Male,37,58969,58969.0,0,73262.0,24
851562,Star,Bachelor,Female,41,69118,69118.0,1392,73135.0,24
767428,Star,Bachelor,Male,44,57096,57096.0,478,67116.0,24
674689,Star,College,Male,29,38229,38229.0,0,73262.0,24
472532,Nova,Bachelor,Female,50,78770,78770.0,0,58653.0,24
212189,Star,College,Male,40,45537,45537.0,484,73262.0,24
624528,Star,Doctor,Male,0,0,0.0,0,141278.0,24
645927,Nova,Bachelor,Male,21,36492,36492.0,731,83139.0,24
939074,Nova,High School Or Below,Male,0,0,0.0,0,62283.0,24
148453,Star,College,Female,7,12700,12700.0,486,73262.0,24
348994,Aurora,Doctor,Male,42,53988,53988.0,1166,165418.0,24
676406,Nova,Bachelor,Female,35,47919,47919.0,2514,51168.0,24
561413,Nova,Bachelor,Female,49,69087,69087.0,987,82943.0,24
989746,Nova,College,Male,32,48891,48891.0,343,73262.0,24
794323,Star,College,Female,42,71039,71039.0,0,73262.0,24
465864,Nova,Bachelor,Male,10,14721,14721.0,0,71870.0,24
383808,Nova,College,Male,40,53550,53550.0,1418,73262.0,24
763113,Aurora,College,Male,44,59960,59960.0,1200,73262.0,24
174044,Nova,Bachelor,Male,30,46516,46516.0,748,47810.0,24
885682,Nova,College,Male,31,56218,56218.0,1207,73262.0,24
878816,Star,Bachelor,Female,3,1989,1989.0,0,64001.0,24
215051,Nova,Bachelor,Female,27,40559,40559.0,0,85887.0,24
257509,Nova,Bachelor,Female,0,0,0.0,0,81253.0,24
740063,Aurora,Bachelor,Female,48,74120,74120.0,1090,56780.0,24
593340,Star,High School Or Below,Male,39,65558,65558.0,437,73681.0,24
944355,Star,Bachelor,Male,43,69731,69731.0,2361,59834.0,24
436498,Star,College,Male,0,0,0.0,0,73262.0,24
367961,Star,College,Male,44,66680,66680.0,1914,73262.0,24
703711,Aurora,Bachelor,Male,32,49163,49163.0,1077,96575.0,24
419776,Aurora,Bachelor,Female,39,60620,60620.0,1800,88363.0,24
347997,Star,Bachelor,Female,5,6890,6890.0,0,76838.0,24
577467,Star,Doctor,Male,42,51309,51309.0,0,78481.0,24
437158,Star,Bachelor,Male,43,63922,63922.0,1074,60388.0,24
159680,Aurora,College,Female,48,77264,77264.0,998,73262.0,24
858669,Star,College,Female,42,50174,50174.0,537,73262.0,24
375399,Star,Bachelor,Male,35,66460,66460.0,767,58457.0,24
725510,Star,Bachelor,Female,29,46373,46373.0,1193,76296.0,24
200326,Nova,College,Female,19,27825,27825.0,1132,73262.0,24
320980,Nova,Bachelor,Female,10,16837,16837.0,0,101297.0,24
510372,Star,College,Female,1,1285,1285.0,0,73262.0,24
867327,Nova,Bachelor,Female,44,67982,67982.0,686,51260.0,24
281952,Star,Bachelor,Male,1,2358,2358.0,0,48416.0,24
336127,Nova,Bachelor,Male,58,89308,89308.0,450,78483.0,24
702677,Nova,College,Male,36,57611,57611.0,2136,73262.0,24
883606,Nova,Bachelor,Female,0,0,0.0,0,58338.0,24
744731,Star,Bachelor,Male,0,0,0.0,0,56232.0,24
397817,Nova,Bachelor,Female,45,67532,67532.0,571,59169.0,24
640238,Star,Bachelor,Male,29,43095,43095.0,2402,81355.0,24
528122,Star,Bachelor,Male,40,52581,52581.0,1694,64729.0,24
262586,Nova,College,Male,28,44911,44911.0,0,73262.0,24
802470,Star,College,Male,35,47811,47811.0,473,73262.0,24
620792,Star,Bachelor,Male,11,20218,20218.0,0,49030.0,24
907077,Aurora,Bachelor,Male,36,54604,54604.0,697,57870.0,24
275386,Star,College,Male,31,44552,44552.0,429,73262.0,24
776453,Aurora,Bachelor,Female,27,41715,41715.0,1049,55950.0,24
870764,Nova,College,Male,35,51908,51908.0,831,73262.0,24
853826,Aurora,Bachelor,Male,41,70363,70363.0,797,102878.0,24
797158,Nova,Bachelor,Male,38,46846,46846.0,1537,77699.0,24
602587,Star,Bachelor,Female,27,36521,36521.0,1242,67985.0,24
489115,Nova,Bachelor,Female,34,49239,49239.0,1423,78660.0,24
849587,Star,Bachelor,Male,37,54418,54418.0,589,52455.0,24
837628,Star,Bachelor,Male,33,48258,48258.0,644,60928.0,24
278916,Star,Bachelor,Male,34,43120,43120.0,0,79459.0,24
477739,Nova,Bachelor,Male,42,65265,65265.0,0,87782.0,24
312490,Aurora,Bachelor,Male,37,62782,62782.0,529,74185.0,24
345840,Star,College,Female,14,11031,11031.0,525,73262.0,24
252110,Star,Bachelor,Female,24,34936,34936.0,2898,97240.0,24
851370,Nova,College,Female,0,0,0.0,0,73262.0,24
264053,Nova,Bachelor,Male,0,0,0.0,0,69472.0,24
901049,Star,Master,Male,15,25101,25101.0,387,103999.0,24
827677,Star,Bachelor,Male,0,0,0.0,0,21616.0,11
613546,Star,College,Female,36,56165,56165.0,1344,73262.0,24
790649,Star,Bachelor,Female,39,57223,57223.0,350,80516.0,24
277341,Nova,Bachelor,Male,9,16431,16431.0,0,80305.0,24
264107,Nova,College,Female,45,44372,66558.0,645,73262.0,11
551429,Star,Bachelor,Male,31,51665,51665.0,499,94927.0,24
735038,Nova,College,Female,60,93170,93170.0,1217,73262.0,24
352026,Nova,Bachelor,Female,15,21273,21273.0,452,77162.0,24
144565,Star,High School Or Below,Female,35,45387,45387.0,1979,74375.0,24
470591,Star,Bachelor,Female,40,62687,62687.0,1478,56098.0,24
229842,Star,High School Or Below,Female,58,84062,84062.0,1194,43592.0,24
177483,Nova,College,Male,44,63316,63316.0,1102,73262.0,24
597237,Star,College,Female,31,43899,43899.0,1876,73262.0,24
473204,Star,Doctor,Female,41,66680,66680.0,1053,256041.0,24
204484,Star,Bachelor,Female,41,61768,61768.0,455,80309.0,24
303207,Nova,Bachelor,Female,27,42982,42982.0,0,87259.0,24
164973,Nova,College,Male,45,78487,78487.0,1053,73262.0,24
384090,Star,College,Female,49,67498,67498.0,419,73262.0,24
448774,Star,College,Male,35,39991,39991.0,0,73262.0,24
459999,Star,Bachelor,Male,25,35447,35447.0,694,53465.0,24
595747,Nova,Bachelor,Female,33,40693,40693.0,898,68175.0,24
722120,Nova,College,Female,31,54764,54764.0,0,73262.0,24
913522,Nova,Bachelor,Male,31,46686,46686.0,1686,83022.0,24
393403,Star,College,Female,27,36630,36630.0,840,73262.0,24
640555,Nova,Bachelor,Female,33,61686,61686.0,385,99537.0,24
693494,Star,Bachelor,Male,11,19120,19120.0,503,56567.0,24
561520,Nova,Bachelor,Female,47,69387,69387.0,1563,80902.0,24
688178,Nova,Bachelor,Female,38,60099,60099.0,1503,77608.0,24
794480,Nova,Bachelor,Female,28,39244,39244.0,1550,91817.0,24
984713,Star,College,Female,5,9871,9871.0,556,73262.0,24
518622,Star,Bachelor,Female,24,32716,32716.0,1195,78248.0,24
670215,Aurora,Bachelor,Male,46,73301,73301.0,1632,49871.0,24
338803,Nova,Bachelor,Female,15,21734,21734.0,0,83645.0,24
845947,Aurora,Bachelor,Female,20,24741,24741.0,1181,86067.0,24
837580,Star,College,Female,29,37102,37102.0,0,73262.0,24
991090,Star,Bachelor,Female,25,35740,35740.0,0,56965.0,24
228273,Nova,Bachelor,Male,50,57748,57748.0,2883,47620.0,24
369715,Star,Bachelor,Male,17,25688,25688.0,361,94633.0,24
692685,Star,Bachelor,Male,24,44391,44391.0,1218,62243.0,24
356708,Star,Master,Female,29,39068,39068.0,0,97497.0,24
162456,Star,Bachelor,Female,46,74849,74849.0,933,72157.0,24
821137,Nova,High School Or Below,Female,48,74287,74287.0,0,58101.0,24
176688,Aurora,Bachelor,Female,32,38573,38573.0,486,86107.0,24
761423,Star,High School Or Below,Male,41,55160,55160.0,1977,78318.0,24
408500,Nova,Bachelor,Female,33,59334,59334.0,0,54409.0,24
182782,Nova,Bachelor,Female,35,41757,41757.0,0,95478.0,24
765079,Star,Bachelor,Female,41,60331,60331.0,1854,87676.0,24
462232,Star,Bachelor,Female,9,17202,17202.0,1141,63899.0,24
491351,Star,College,Female,42,64428,64428.0,0,73262.0,24
511541,Nova,Bachelor,Female,30,38282,38282.0,0,61431.0,24
432298,Nova,Bachelor,Male,55,78783,78783.0,1093,79255.0,24
790165,Nova,College,Female,42,66931,66931.0,667,73262.0,24
891179,Aurora,Bachelor,Female,38,60385,60385.0,1056,71952.0,24
846718,Star,Bachelor,Male,0,0,0.0,0,48590.0,24
712426,Nova,College,Female,46,73539,73539.0,452,73262.0,24
435129,Star,Bachelor,Female,34,50231,50231.0,0,74825.0,24
711775,Nova,Bachelor,Female,0,0,0.0,0,73602.0,24
143389,Star,Bachelor,Female,46,68007,68007.0,1883,73219.0,24
406099,Nova,College,Male,8,13410,13410.0,0,73262.0,24
290756,Nova,College,Male,38,53741,53741.0,526,73262.0,24
952532,Nova,College,Male,13,20209,20209.0,1092,73262.0,24
284290,Nova,College,Male,44,71917,71917.0,1668,73262.0,24
489609,Star,Bachelor,Female,12,18342,18342.0,0,87928.0,24
923406,Star,College,Female,26,48541,48541.0,0,73262.0,24
316793,Star,Bachelor,Male,26,36672,36672.0,837,46607.0,24
926451,Star,Bachelor,Male,42,55135,55135.0,888,65763.0,24
958800,Star,College,Female,22,29949,29949.0,0,73262.0,24
342554,Star,College,Male,34,44729,44729.0,1390,73262.0,24
497108,Star,College,Female,32,58033,58033.0,0,73262.0,24
913809,Nova,Bachelor,Female,0,0,0.0,0,51109.0,24
904410,Nova,College,Female,0,0,0.0,0,73262.0,24
604681,Star,College,Male,30,51865,51865.0,2057,73262.0,24
538550,Aurora,Bachelor,Male,34,47492,47492.0,1238,68938.0,24
833754,Nova,College,Male,3,5691,5691.0,0,73262.0,24
854742,Aurora,Bachelor,Male,0,0,0.0,0,47245.0,24
955750,Aurora,Bachelor,Male,30,45639,45639.0,473,61057.0,24
134857,Star,Master,Male,29,47268,47268.0,459,100817.0,24
706628,Star,College,Female,7,16121,16121.0,0,73262.0,24
921403,Aurora,Bachelor,Female,11,19135,19135.0,0,83022.0,24
744746,Aurora,College,Male,0,0,0.0,0,73262.0,24
976004,Star,Bachelor,Male,9,14046,14046.0,1064,81510.0,24
945834,Star,Bachelor,Male,34,49372,74058.0,0,61301.0,11
387214,Star,Bachelor,Female,74,125210,123852.0,0,74964.0,11
396920,Aurora,College,Male,42,63676,63676.0,2646,73262.0,24
202831,Nova,College,Male,48,67667,67667.0,1187,73262.0,24
394363,Nova,College,Male,8,8488,8488.0,0,73262.0,24
144402,Nova,College,Male,42,63421,63421.0,329,73262.0,24
509607,Star,College,Female,29,47356,47356.0,443,73262.0,24
186020,Nova,Bachelor,Male,37,46639,46639.0,1047,78830.0,24
839579,Nova,Bachelor,Male,15,26095,26095.0,361,66742.0,24
518236,Star,Doctor,Female,45,76079,76079.0,0,218373.0,24
707470,Nova,Bachelor,Female,33,61177,61177.0,570,79766.0,24
636965,Nova,College,Female,40,68080,68080.0,518,73262.0,24
801607,Nova,Bachelor,Female,0,0,0.0,0,50830.0,24
551938,Star,Bachelor,Male,37,51681,51681.0,1025,84901.0,24
470989,Nova,Bachelor,Male,47,72195,72195.0,1681,46763.0,24
485787,Star,College,Male,43,67716,67716.0,988,73262.0,24
123667,Star,Bachelor,Male,24,29612,29612.0,982,74522.0,24
693922,Nova,College,Male,33,49754,49754.0,530,73262.0,24
495253,Nova,Bachelor,Male,34,49020,49020.0,2611,56406.0,24
881156,Star,Bachelor,Female,7,8800,8800.0,813,72409.0,24
214661,Nova,College,Female,29,43260,43260.0,1168,73262.0,24
661050,Star,College,Male,40,61613,61613.0,1143,73262.0,24
459128,Aurora,Bachelor,Male,45,74365,74365.0,0,70465.0,24
894478,Nova,Bachelor,Male,41,58556,58556.0,349,80596.0,24
546259,Nova,Bachelor,Male,0,0,0.0,0,55551.0,24
417904,Nova,College,Male,27,31624,31624.0,1011,73262.0,24
828816,Nova,College,Male,32,44181,44181.0,479,73262.0,24
861867,Nova,Bachelor,Male,10,16515,16515.0,659,78961.0,24
236794,Nova,College,Female,0,0,0.0,0,73262.0,24
834550,Nova,College,Male,29,37442,37442.0,2002,73262.0,24
570683,Nova,High School Or Below,Male,44,73637,73637.0,430,57314.0,24
193020,Aurora,Bachelor,Male,38,63206,88923.0,0,58844.0,11
815344,Star,College,Female,10,12950,12950.0,0,73262.0,24
927026,Nova,Bachelor,Female,52,69641,69641.0,1715,104289.0,24
938482,Aurora,Bachelor,Male,15,21910,21910.0,0,101168.0,24
839263,Star,Bachelor,Male,57,59744,59744.0,372,91239.0,24
259734,Nova,Bachelor,Male,7,7815,7815.0,0,76145.0,24
743768,Aurora,Bachelor,Female,36,62745,62745.0,1481,100510.0,24
579005,Star,Bachelor,Female,52,82665,82665.0,506,49031.0,24
349342,Aurora,Bachelor,Male,40,64029,64029.0,972,55800.0,24
343011,Star,Bachelor,Female,30,44655,44655.0,0,74699.0,24
420394,Star,Bachelor,Female,32,39963,39963.0,637,80111.0,24
918964,Nova,Bachelor,Female,3,5009,5009.0,544,81518.0,24
924643,Star,Bachelor,Male,32,43548,43548.0,2265,51288.0,24
646168,Aurora,Bachelor,Male,35,50221,50221.0,615,84300.0,24
761613,Aurora,Doctor,Male,53,65586,65586.0,1495,48742.0,24
668325,Nova,College,Male,33,53040,53040.0,0,73262.0,24
101902,Aurora,College,Female,52,85391,85391.0,366,73262.0,24
951712,Star,Bachelor,Male,49,60165,60165.0,557,73633.0,24
893375,Star,Bachelor,Male,54,86575,86575.0,1639,73336.0,24
409603,Nova,College,Male,31,37685,37685.0,548,73262.0,24
387553,Nova,Bachelor,Female,19,22267,22267.0,1842,72157.0,24
801542,Star,Bachelor,Male,0,0,0.0,0,58632.0,24
158560,Star,Bachelor,Male,33,47353,47353.0,1743,59262.0,24
171908,Aurora,Bachelor,Female,39,53539,75822.0,0,31316.0,11
211589,Star,Bachelor,Male,38,61780,61780.0,978,68905.0,24
883963,Nova,Bachelor,Female,48,91448,91448.0,589,66119.0,24
329056,Star,College,Female,33,58416,58416.0,366,73262.0,24
258184,Aurora,Bachelor,Male,43,68635,68635.0,554,50930.0,24
381472,Aurora,Bachelor,Male,38,58751,58751.0,442,67664.0,24
561933,Nova,Bachelor,Female,7,11171,11171.0,0,61552.0,24
583227,Aurora,College,Female,38,67336,67336.0,2116,73262.0,24
758322,Star,College,Female,0,0,0.0,0,73262.0,24
978654,Star,College,Female,35,46043,46043.0,1272,73262.0,24
146215,Aurora,Bachelor,Female,47,70478,70478.0,956,87485.0,24
256360,Aurora,Bachelor,Female,30,44373,44373.0,1100,61911.0,24
713423,Nova,College,Male,51,76553,76553.0,1228,73262.0,24
438023,Star,College,Male,26,29121,29121.0,0,73262.0,24
281032,Aurora,Bachelor,Female,0,0,0.0,0,99671.0,24
455319,Aurora,Doctor,Female,49,56203,56203.0,0,197007.0,24
542636,Aurora,Bachelor,Female,0,0,0.0,0,87510.0,24
674933,Nova,Bachelor,Female,73,119978,175197.0,934,60459.0,11
523194,Nova,Bachelor,Male,86,119380,179070.0,603,92259.0,11
501877,Nova,Bachelor,Female,65,86660,129990.0,2630,90915.0,11
729762,Aurora,Bachelor,Female,32,47046,70569.0,442,83860.0,11
600309,Nova,Bachelor,Male,57,86733,127233.0,0,62468.0,11
981851,Star,College,Male,37,56327,56327.0,1430,73262.0,24
794348,Star,College,Male,14,18611,18611.0,0,73262.0,24
362541,Star,College,Male,47,79976,79976.0,0,73262.0,24
275298,Nova,Bachelor,Male,29,32072,32072.0,1843,58430.0,24
825217,Nova,Bachelor,Female,23,37501,37501.0,1380,50507.0,24
453494,Star,Doctor,Male,25,38007,38007.0,2506,251861.0,24
759370,Star,College,Male,29,42871,42871.0,867,73262.0,24
600712,Aurora,Doctor,Female,19,28318,28318.0,1345,65018.0,24
975309,Star,College,Female,40,66616,66616.0,1644,73262.0,24
827164,Star,Bachelor,Male,34,51516,51516.0,1245,103430.0,24
734077,Star,Bachelor,Female,35,54062,54062.0,660,55110.0,24
363864,Nova,Doctor,Female,31,43513,43513.0,0,168331.0,24
465962,Nova,Bachelor,Male,57,82286,82286.0,1388,57194.0,24
956946,Nova,Bachelor,Male,51,78172,78172.0,2079,76378.0,24
522924,Star,Bachelor,Female,45,62361,62361.0,1940,55800.0,24
963595,Nova,Bachelor,Female,27,37755,37755.0,0,61561.0,24
402966,Aurora,College,Male,11,24613,24613.0,0,73262.0,24
455866,Nova,Bachelor,Male,45,65381,65381.0,891,74135.0,24
794677,Aurora,Bachelor,Female,44,76046,76046.0,1199,60370.0,24
570299,Aurora,Bachelor,Female,41,48501,48501.0,353,74917.0,24
291595,Nova,Bachelor,Female,24,39132,39132.0,0,68546.0,24
144328,Nova,College,Male,32,34712,34712.0,1792,73262.0,24
830171,Star,Bachelor,Female,43,63756,63756.0,872,90046.0,24
876326,Aurora,College,Female,44,56729,56729.0,495,73262.0,24
742062,Star,Bachelor,Female,32,45949,45949.0,393,48178.0,24
954558,Star,Bachelor,Female,25,39977,39977.0,605,80697.0,24
202052,Star,Bachelor,Female,28,38134,38134.0,0,58238.0,24
100890,Nova,College,Female,27,39394,39394.0,1612,73262.0,24
233768,Nova,Bachelor,Male,37,49456,49456.0,548,81518.0,24
654187,Aurora,Bachelor,Female,39,54984,54984.0,779,80191.0,24
933707,Star,High School Or Below,Female,35,48474,48474.0,1353,66441.0,24
782078,Nova,Bachelor,Male,17,26462,26462.0,0,83429.0,24
693608,Star,Bachelor,Female,36,53064,53064.0,1407,96619.0,24
660554,Star,Bachelor,Female,17,25161,25161.0,1258,61809.0,24
661193,Nova,Bachelor,Female,37,45459,45459.0,507,73360.0,24
585642,Star,Bachelor,Female,40,57359,57359.0,336,78340.0,24
733181,Aurora,Bachelor,Female,44,70786,70786.0,1239,83318.0,24
619141,Star,Bachelor,Male,20,37655,37655.0,665,69609.0,24
680581,Nova,Bachelor,Female,39,64107,64107.0,328,70117.0,24
934529,Star,Master,Male,12,21168,21168.0,820,101393.0,24
915927,Aurora,Bachelor,Male,0,0,0.0,0,88663.0,24
766024,Aurora,Bachelor,Male,49,77135,77135.0,2057,99963.0,24
369658,Nova,Bachelor,Male,43,83637,83637.0,1159,87401.0,24
947863,Star,Bachelor,Male,34,53691,53691.0,1136,66226.0,24
128587,Nova,Bachelor,Female,21,28921,28921.0,1028,80194.0,24
587867,Nova,Bachelor,Female,31,40596,40596.0,463,79208.0,24
558248,Nova,Bachelor,Male,0,0,0.0,0,80320.0,24
878388,Nova,Bachelor,Female,41,57105,57105.0,456,94551.0,24
361710,Aurora,College,Female,0,0,0.0,0,73262.0,24
611765,Star,Bachelor,Male,26,38476,38476.0,436,90175.0,24
430097,Aurora,Bachelor,Male,39,61948,61948.0,1008,53080.0,24
570637,Nova,College,Female,23,35176,35176.0,0,73262.0,24
457652,Star,Bachelor,Female,0,0,0.0,0,102457.0,24
476477,Star,Bachelor,Female,37,62679,62679.0,368,56644.0,24
700276,Star,Master,Male,48,62071,62071.0,1287,114551.0,24
346529,Star,College,Female,42,69649,69649.0,338,73262.0,24
312774,Nova,Bachelor,Male,34,38616,38616.0,1096,85249.0,24
614000,Aurora,Bachelor,Female,38,56094,56094.0,0,48264.0,24
548238,Star,Bachelor,Female,19,31433,31433.0,1285,52352.0,24
475634,Nova,Bachelor,Female,22,29651,29651.0,1105,94659.0,24
739704,Star,Bachelor,Male,14,23353,23353.0,0,74450.0,24
975466,Nova,Bachelor,Female,4,8544,8544.0,0,79325.0,24
806815,Nova,Bachelor,Female,42,67070,67070.0,0,69868.0,24
374293,Star,College,Male,4,2974,2974.0,0,73262.0,24
758635,Star,Bachelor,Male,9,11980,11980.0,0,80697.0,24
338125,Nova,Bachelor,Male,4,9960,9960.0,0,78655.0,24
615022,Star,Bachelor,Male,34,56447,56447.0,383,47165.0,24
352809,Nova,Bachelor,Female,15,19769,26817.0,0,59355.0,11
793285,Nova,Bachelor,Female,19,18568,18568.0,1538,83723.0,24
503638,Star,College,Female,48,94704,142056.0,330,73262.0,11
780104,Star,Bachelor,Female,1,2085,2085.0,0,94407.0,24
471018,Star,Bachelor,Female,0,0,0.0,0,50047.0,24
656027,Nova,Doctor,Male,48,90728,93522.0,0,258786.0,11
961463,Star,Bachelor,Male,37,59959,61386.0,1157,59210.0,11
836226,Star,High School Or Below,Male,58,73982,110973.0,493,63114.0,11
744567,Nova,Bachelor,Female,34,45323,45323.0,758,87289.0,24
116207,Nova,Bachelor,Female,14,25324,25324.0,0,62245.0,24
585039,Nova,College,Female,46,62134,62134.0,1231,73262.0,24
753038,Star,Bachelor,Male,31,46952,46952.0,1364,72472.0,24
109517,Nova,College,Female,34,45001,45001.0,986,73262.0,24
568712,Nova,Master,Female,41,63431,63431.0,0,72027.0,24
959793,Star,Bachelor,Male,48,70253,70253.0,0,82329.0,24
387129,Star,College,Female,61,93072,93072.0,979,73262.0,24
190529,Nova,College,Female,47,69378,69378.0,943,73262.0,24
677606,Nova,Bachelor,Male,45,52725,52725.0,1006,72409.0,24
812513,Star,Bachelor,Female,47,72362,72362.0,2145,73945.0,24
660376,Star,Bachelor,Male,29,41394,41394.0,1295,74413.0,24
910093,Aurora,Bachelor,Female,2,2680,2680.0,0,97030.0,24
169665,Aurora,Bachelor,Female,34,53227,53227.0,1094,72526.0,24
147241,Aurora,Bachelor,Female,44,64346,64346.0,1896,59490.0,24
196469,Star,College,Female,34,48306,48306.0,645,73262.0,24
687108,Star,Bachelor,Female,0,0,0.0,0,50795.0,24
123344,Aurora,Bachelor,Male,32,46876,46876.0,2578,85880.0,24
551981,Star,Bachelor,Female,43,69373,69373.0,1143,52712.0,24
395168,Nova,College,Male,30,54691,54691.0,0,73262.0,24
755582,Star,Bachelor,Male,0,0,0.0,0,57419.0,24
483154,Nova,Master,Female,39,64758,64758.0,1057,100935.0,24
319387,Nova,Bachelor,Female,37,60050,60050.0,0,86057.0,24
936570,Nova,Bachelor,Female,54,85019,85019.0,444,60366.0,24
408886,Aurora,Bachelor,Male,45,64912,64912.0,1048,76817.0,24
509514,Star,Bachelor,Male,52,78262,78262.0,1476,63222.0,24
871203,Star,Master,Male,24,33794,33794.0,800,114551.0,24
845945,Star,Bachelor,Female,58,95472,95472.0,1765,98851.0,24
272148,Nova,Bachelor,Female,49,70156,70156.0,1280,61965.0,24
428710,Star,College,Male,33,49101,49101.0,1728,73262.0,24
239955,Nova,Bachelor,Female,83,119214,178821.0,0,-47310.0,11
